Date,Value
4/11/2007,32.45
4/10/2007,32.5
4/9/2007,32.55
4/6/2007,32.3
4/5/2007,34.93
4/4/2007,34.95
4/3/2007,32.4
4/2/2007,34.95
03/30/2007,32.25
03/29/2007,32
03/28/2007,34.97
03/27/2007,32.5
03/26/2007,32.15
03/23/2007,31.9
03/22/2007,31.9
03/21/2007,34.81
03/20/2007,34.81
03/19/2007,32.7
03/16/2007,32.85
03/15/2007,33
03/14/2007,32.9
03/13/2007,33
3/12/2007,35.23
3/9/2007,32.92
3/8/2007,32.6
3/7/2007,35.19
3/6/2007,33.1
3/5/2007,33.4
3/2/2007,33.6
3/1/2007,33.9
02/28/2007,34.13
02/27/2007,33
02/26/2007,35.66
02/23/2007,35.73
02/22/2007,33.4
02/21/2007,33.21
02/20/2007,33.55
02/19/2007,35.7
02/16/2007,35.71
02/15/2007,35.76
02/14/2007,33
02/13/2007,33.7
2/12/2007,35.76
2/9/2007,34.2
2/8/2007,35.76
2/7/2007,35.79
2/6/2007,35.8
2/5/2007,35.84
2/2/2007,35.82
2/1/2007,34.65
01/31/2007,34.4
01/30/2007,33.05
01/29/2007,33.4
01/26/2007,34
01/25/2007,35.93
01/24/2007,35.91
01/23/2007,35.15
01/22/2007,35.2
01/19/2007,35.15
01/18/2007,36.03
01/17/2007,36
01/16/2007,35.94
01/15/2007,36.02
1/12/2007,35.8
1/11/2007,35.97
1/10/2007,35.95
1/9/2007,35.55
1/8/2007,35.95
1/5/2007,35.75
1/4/2007,35.95
1/3/2007,36.09
1/2/2007,35.35
1/1/2007,35.42
12/29/2006,35.35
12/28/2006,35.8
12/27/2006,36.15
12/26/2006,36.3
12/25/2006,36.2
12/22/2006,36.5
12/21/2006,36.2
12/20/2006,35.8
12/19/2006,35.95
12/18/2006,35.19
12/15/2006,35.25
12/14/2006,35.24
12/13/2006,35.25
12/12/2006,35.45
12/11/2006,35.55
12/8/2006,35.54
12/7/2006,35.63
12/6/2006,35.62
12/5/2006,35.73
12/4/2006,35.79
12/1/2006,35.82
11/30/2006,36.1
11/29/2006,36.3
11/28/2006,36.44
11/27/2006,36.45
11/24/2006,36.51
11/23/2006,36.53
11/22/2006,36.58
11/21/2006,36.59
11/20/2006,36.62
11/17/2006,36.56
11/16/2006,36.52
11/15/2006,36.43
11/14/2006,36.53
11/13/2006,36.51
11/10/2006,36.63
11/9/2006,36.68
11/8/2006,36.65
11/7/2006,36.71
11/6/2006,36.715
11/3/2006,36.69
11/2/2006,36.66
11/1/2006,36.63
10/31/2006,36.74
10/30/2006,36.72
10/27/2006,36.93
10/26/2006,37.05
10/25/2006,37.19
10/24/2006,37.25
10/23/2006,37.24
10/20/2006,37.25
10/19/2006,37.37
10/18/2006,37.35
10/17/2006,37.41
10/16/2006,37.43
10/13/2006,37.48
10/12/2006,37.44
10/11/2006,37.47
10/10/2006,37.52
10/9/2006,37.53
10/6/2006,37.62
10/5/2006,37.56
10/4/2006,37.55
10/3/2006,37.58
10/2/2006,37.55
09/29/2006,37.53
09/28/2006,37.53
09/27/2006,37.5
09/26/2006,37.47
09/25/2006,37.65
09/22/2006,37.49
09/21/2006,37.7
09/20/2006,37.65
09/19/2006,37.28
09/18/2006,37.21
09/15/2006,37.3
09/14/2006,37.33
09/13/2006,37.43
9/12/2006,37.49
9/11/2006,37.41
9/8/2006,37.37
9/7/2006,37.37
9/6/2006,37.35
9/5/2006,37.35
9/4/2006,37.49
9/1/2006,37.57
08/31/2006,37.56
08/30/2006,37.52
08/29/2006,37.65
08/28/2006,37.73
08/25/2006,37.69
08/24/2006,37.62
08/23/2006,37.62
08/22/2006,37.51
08/21/2006,37.52
08/18/2006,37.56
08/17/2006,37.39
08/16/2006,37.39
08/15/2006,37.365
08/14/2006,37.42
8/11/2006,37.47
8/10/2006,37.57
8/9/2006,37.58
8/8/2006,37.675
8/7/2006,37.75
8/4/2006,37.9
8/3/2006,37.83
8/2/2006,37.82
8/1/2006,37.845
07/31/2006,37.85
07/28/2006,37.81
07/27/2006,37.89
07/26/2006,38.025
07/25/2006,37.99
07/24/2006,37.92
07/21/2006,38
07/20/2006,38.03
07/19/2006,38.16
07/18/2006,38.205
07/17/2006,38.045
07/14/2006,37.94
07/13/2006,37.9
7/12/2006,37.77
7/11/2006,37.87
7/10/2006,37.8
7/7/2006,38.135
7/6/2006,38.15
7/5/2006,37.98
7/4/2006,38.02
7/3/2006,38.13
06/30/2006,38.3
06/29/2006,38.43
06/28/2006,38.42
06/27/2006,38.44
06/26/2006,38.435
06/23/2006,38.42
06/22/2006,38.31
06/21/2006,38.33
06/20/2006,38.465
06/19/2006,38.46
06/16/2006,38.35
06/15/2006,38.42
06/14/2006,38.53
06/13/2006,38.45
6/12/2006,38.41
6/9/2006,38.41
6/8/2006,38.3
6/7/2006,38.24
6/6/2006,38.11
6/5/2006,38.07
6/2/2006,38.12
6/1/2006,38.11
05/31/2006,38.23
05/30/2006,38.25
05/29/2006,38.31
05/26/2006,38.28
05/25/2006,38.46
05/24/2006,38.45
05/23/2006,38.35
05/22/2006,38.16
05/19/2006,38.01
05/18/2006,38.21
05/17/2006,38
05/16/2006,38.26
05/15/2006,37.84
5/12/2006,37.69
5/11/2006,37.6
5/10/2006,37.6
5/9/2006,37.47
5/8/2006,37.66
5/5/2006,37.76
5/4/2006,37.7
5/3/2006,37.55
5/2/2006,37.42
5/1/2006,37.48
04/28/2006,37.45
04/27/2006,37.65
04/26/2006,37.66
04/25/2006,37.55
04/24/2006,37.71
04/21/2006,37.78
04/20/2006,37.75
04/19/2006,37.82
04/18/2006,37.91
04/17/2006,38
04/14/2006,38.05
04/13/2006,38.12
4/12/2006,37.98
4/11/2006,38
4/10/2006,38.2
4/7/2006,38.25
4/6/2006,38.28
4/5/2006,38.46
4/4/2006,38.82
4/3/2006,38.87
03/31/2006,38.81
03/30/2006,38.91
03/29/2006,38.95
03/28/2006,38.81
03/27/2006,38.88
03/24/2006,39.15
03/23/2006,38.95
03/22/2006,38.87
03/21/2006,38.75
03/20/2006,38.85
03/17/2006,39.11
03/16/2006,39.14
03/15/2006,39.13
03/14/2006,39.14
03/13/2006,39.01
3/10/2006,39.18
3/9/2006,39.25
3/8/2006,39.02
3/7/2006,38.82
3/6/2006,38.8
3/3/2006,38.62
3/2/2006,38.9
3/1/2006,39.035
02/28/2006,39.21
02/27/2006,39.4
02/24/2006,39.29
02/23/2006,39.45
02/22/2006,39.39
02/21/2006,39.32
02/20/2006,39.24
02/17/2006,39.35
02/16/2006,39.31
02/15/2006,39.36
02/14/2006,39.16
02/13/2006,39.21
2/10/2006,39.57
2/9/2006,39.65
2/8/2006,39.51
2/7/2006,39.46
2/6/2006,39.37
2/3/2006,39.36
2/2/2006,39.21
2/1/2006,38.92
01/31/2006,39.13
01/30/2006,39.01
01/27/2006,38.959
01/26/2006,39.11
01/25/2006,39.33
01/24/2006,39.12
01/23/2006,39.15
01/20/2006,39.27
01/19/2006,39.55
01/18/2006,39.748
01/17/2006,39.55
01/16/2006,39.51
01/13/2006,39.4
1/12/2006,39.65
1/11/2006,39.79
1/10/2006,39.69
1/9/2006,39.78
1/6/2006,40.21
1/5/2006,40.38
1/4/2006,40.71
1/3/2006,41
1/2/2006,41
12/30/2005,41
12/29/2005,40.925
12/28/2005,40.91
12/27/2005,40.93
12/26/2005,40.9
12/23/2005,40.92
12/22/2005,40.92
12/21/2005,40.91
12/20/2005,40.93
12/19/2005,40.91
12/16/2005,40.91
12/15/2005,41.01
12/14/2005,41.11
12/13/2005,41.2
12/12/2005,41.25
12/9/2005,41.25
12/8/2005,41.29
12/7/2005,41.32
12/6/2005,41.32
12/5/2005,41.36
12/2/2005,41.25
12/1/2005,41.23
11/30/2005,41.2
11/29/2005,41.2
11/28/2005,41.225
11/25/2005,41.2
11/24/2005,41.14
11/23/2005,41.17
11/22/2005,41.19
11/21/2005,41.08
11/18/2005,41.15
11/17/2005,41.16
11/16/2005,41.14
11/15/2005,41.18
11/14/2005,41.055
11/11/2005,41.135
11/10/2005,41.211
11/9/2005,41.12
11/8/2005,41
11/7/2005,40.98
11/4/2005,40.835
11/3/2005,40.81
11/2/2005,40.825
11/1/2005,40.77
10/31/2005,40.8
10/28/2005,40.74
10/27/2005,40.82
10/26/2005,40.815
10/25/2005,40.89
10/24/2005,40.92
10/21/2005,40.895
10/20/2005,40.91
10/19/2005,40.845
10/18/2005,40.86
10/17/2005,40.79
10/14/2005,40.9
10/13/2005,40.91
10/12/2005,40.93
10/11/2005,40.84
10/10/2005,40.82
10/7/2005,40.91
10/6/2005,41.02
10/5/2005,41.07
10/4/2005,41.15
10/3/2005,41.04
09/30/2005,41.015
09/29/2005,41.15
09/28/2005,41.25
09/27/2005,41.22
09/26/2005,41.1
09/23/2005,41.02
09/22/2005,41.01
09/21/2005,41.08
09/20/2005,41.11
09/19/2005,41.02
09/16/2005,40.97
09/15/2005,40.97
09/14/2005,40.915
09/13/2005,40.88
9/12/2005,40.92
9/9/2005,40.98
9/8/2005,40.985
9/7/2005,41.115
9/6/2005,40.97
9/5/2005,41.03
9/2/2005,41.04
9/1/2005,41.21
08/31/2005,41.32
08/30/2005,41.215
08/29/2005,41.02
08/26/2005,41.06
08/25/2005,41.09
08/24/2005,40.945
08/23/2005,41
08/22/2005,41.22
08/19/2005,41.3
08/18/2005,41.285
08/17/2005,41.15
08/16/2005,41
08/15/2005,40.84
8/12/2005,40.78
8/11/2005,40.88
8/10/2005,41.15
8/9/2005,41.16
8/8/2005,41.12
8/5/2005,41.13
8/4/2005,41.18
8/3/2005,41.26
8/2/2005,41.52
8/1/2005,41.69
07/29/2005,41.71
07/28/2005,41.6
07/27/2005,41.6
07/26/2005,41.34
07/25/2005,41.37
07/22/2005,41.25
07/21/2005,42.1
07/20/2005,41.94
07/19/2005,41.71
07/18/2005,41.77
07/15/2005,41.82
07/14/2005,41.86
07/13/2005,41.725
7/12/2005,41.985
7/11/2005,42.01
7/8/2005,41.73
7/7/2005,41.59
7/6/2005,41.52
7/5/2005,41.41
7/4/2005,41.393
7/1/2005,41.29
06/30/2005,41.31
06/29/2005,41.225
06/28/2005,41.08
06/27/2005,41.08
06/24/2005,41.045
06/23/2005,41.15
06/22/2005,41.1
06/21/2005,41.13
06/20/2005,41.035
06/17/2005,40.915
06/16/2005,40.89
06/15/2005,40.91
06/14/2005,40.95
06/13/2005,40.68
6/10/2005,40.65
6/9/2005,40.57
6/8/2005,40.55
6/7/2005,40.53
6/6/2005,40.715
6/3/2005,40.675
6/2/2005,40.72
6/1/2005,40.6
05/31/2005,40.3
05/30/2005,40.305
05/27/2005,40.35
05/26/2005,40.145
05/25/2005,39.97
05/24/2005,39.99
05/23/2005,39.95
05/20/2005,39.905
05/19/2005,39.83
05/18/2005,39.86
05/17/2005,39.87
05/16/2005,39.615
05/13/2005,39.485
5/12/2005,39.42
5/11/2005,39.425
5/10/2005,39.52
5/9/2005,39.435
5/6/2005,39.47
5/5/2005,39.48
5/4/2005,39.51
5/3/2005,39.51
5/2/2005,39.42
04/29/2005,39.61
04/28/2005,39.54
04/27/2005,39.51
04/26/2005,39.41
04/25/2005,39.42
04/22/2005,39.57
04/21/2005,39.37
04/20/2005,39.5
04/19/2005,39.61
04/18/2005,39.68
04/15/2005,39.73
04/14/2005,39.45
04/13/2005,39.61
4/12/2005,39.58
4/11/2005,39.63
4/8/2005,39.64
4/7/2005,39.59
4/6/2005,39.53
4/5/2005,39.5
4/4/2005,39.25
4/1/2005,39.105
03/31/2005,39.27
03/30/2005,39.31
03/29/2005,39.255
03/28/2005,38.97
03/25/2005,38.87
03/24/2005,38.68
03/23/2005,38.67
03/22/2005,38.565
03/21/2005,38.505
03/18/2005,38.51
03/17/2005,38.425
03/16/2005,38.45
03/15/2005,38.305
03/14/2005,38.26
3/11/2005,38.245
3/10/2005,38.27
3/9/2005,38.295
3/8/2005,38.32
3/7/2005,38.375
3/4/2005,38.45
3/3/2005,38.31
3/2/2005,38.26
3/1/2005,38.23
02/28/2005,38.345
02/25/2005,38.44
02/24/2005,38.475
02/23/2005,38.34
02/22/2005,38.55
02/21/2005,38.54
02/18/2005,38.53
02/17/2005,38.53
02/16/2005,38.365
02/15/2005,38.31
02/14/2005,38.55
2/11/2005,38.51
2/10/2005,38.6
2/9/2005,38.47
2/8/2005,38.29
2/7/2005,38.315
2/4/2005,38.45
2/3/2005,38.45
2/2/2005,38.6
2/1/2005,38.53
01/31/2005,38.435
01/28/2005,38.4
01/27/2005,38.46
01/26/2005,38.575
01/25/2005,38.395
01/24/2005,38.54
01/21/2005,38.6
01/20/2005,38.46
01/19/2005,38.4
01/18/2005,38.5
01/17/2005,38.58
01/14/2005,38.74
01/13/2005,38.83
1/12/2005,39.01
1/11/2005,39.1
1/10/2005,39.15
1/7/2005,39.22
1/6/2005,39.085
1/5/2005,39.18
1/4/2005,38.919
1/3/2005,38.859
12/31/2004,39.01
12/30/2004,39.15
12/29/2004,39.044
12/28/2004,39
12/27/2004,38.965
12/24/2004,39
12/23/2004,39.04
12/22/2004,39.02
12/21/2004,39.05
12/20/2004,39.16
12/17/2004,39.195
12/16/2004,39.2
12/15/2004,39.455
12/14/2004,39.415
12/13/2004,39.7
12/10/2004,39.54
12/9/2004,39.41
12/8/2004,39.1
12/7/2004,39.23
12/6/2004,39.075
12/3/2004,39.3
12/2/2004,39.3
12/1/2004,39.38
11/30/2004,39.475
11/29/2004,39.41
11/26/2004,39.52
11/25/2004,39.65
11/24/2004,39.83
11/23/2004,39.79
11/22/2004,39.91
11/19/2004,40.09
11/18/2004,40.1
11/17/2004,40.28
11/16/2004,40.37
11/15/2004,40.28
11/12/2004,40.65
11/11/2004,40.72
11/10/2004,40.635
11/9/2004,40.68
11/8/2004,40.82
11/5/2004,40.92
11/4/2004,41.135
11/3/2004,41.07
11/2/2004,41.05
11/1/2004,41.025
10/29/2004,41.04
10/28/2004,41.05
10/27/2004,41.03
10/26/2004,41
10/25/2004,41.23
10/22/2004,41.33
10/21/2004,41.29
10/20/2004,41.32
10/19/2004,41.54
10/18/2004,41.41
10/15/2004,41.4
10/14/2004,41.37
10/13/2004,41.3
10/12/2004,41.225
10/11/2004,41.24
10/8/2004,41.35
10/7/2004,41.42
10/6/2004,41.4
10/5/2004,41.365
10/4/2004,41.34
10/1/2004,41.38
09/30/2004,41.51
09/29/2004,41.61
09/28/2004,41.51
09/27/2004,41.37
09/24/2004,41.37
09/23/2004,41.34
09/22/2004,41.26
09/21/2004,41.28
09/20/2004,41.27
09/17/2004,41.3
09/16/2004,41.29
09/15/2004,41.21
09/14/2004,41.5
09/13/2004,41.53
9/10/2004,41.61
9/9/2004,41.6
9/8/2004,41.59
9/7/2004,41.6
9/6/2004,41.55
9/3/2004,41.51
9/2/2004,41.6
9/1/2004,41.6
08/31/2004,41.63
08/30/2004,41.58
08/27/2004,41.64
08/26/2004,41.57
08/25/2004,41.41
08/24/2004,41.48
08/23/2004,41.435
08/20/2004,41.43
08/19/2004,41.5
08/18/2004,41.48
08/17/2004,41.515
08/16/2004,41.5
08/13/2004,41.54
8/12/2004,41.5
8/11/2004,41.2
8/10/2004,41.39
8/9/2004,41.3
8/6/2004,41.45
8/5/2004,41.43
8/4/2004,41.36
8/3/2004,41.3
8/2/2004,41.29
07/30/2004,41.37
07/29/2004,41.47
07/28/2004,41.3
07/27/2004,41.23
07/26/2004,41.04
07/23/2004,40.97
07/22/2004,41.05
07/21/2004,40.83
07/20/2004,40.75
07/19/2004,40.76
07/16/2004,40.8
07/15/2004,40.74
07/14/2004,40.78
07/13/2004,40.67
7/12/2004,40.71
7/9/2004,40.78
7/8/2004,40.75
7/7/2004,40.8
7/6/2004,40.75
7/5/2004,40.66
7/2/2004,40.78
7/1/2004,40.87
06/30/2004,40.875
06/29/2004,40.86
06/28/2004,40.8
06/25/2004,40.84
06/24/2004,40.94
06/23/2004,40.97
06/22/2004,40.95
06/21/2004,40.9
06/18/2004,40.85
06/17/2004,40.96
06/16/2004,40.82
06/15/2004,40.8
06/14/2004,40.66
6/11/2004,40.61
6/10/2004,40.585
6/9/2004,40.54
6/8/2004,40.55
6/7/2004,40.65
6/4/2004,40.68
6/3/2004,40.59
6/2/2004,40.64
6/1/2004,40.5
05/31/2004,40.52
05/28/2004,40.54
05/27/2004,40.6
05/26/2004,40.76
05/25/2004,40.76
05/24/2004,40.76
05/21/2004,40.76
05/20/2004,40.73
05/19/2004,40.83
05/18/2004,40.865
05/17/2004,40.86
05/14/2004,40.73
05/13/2004,40.58
5/12/2004,40.58
5/11/2004,40.62
5/10/2004,40.2
5/7/2004,39.85
5/6/2004,39.79
5/5/2004,39.9
5/4/2004,39.99
5/3/2004,40.035
04/30/2004,39.985
04/29/2004,39.79
04/28/2004,39.57
04/27/2004,39.64
04/26/2004,39.6
04/23/2004,39.65
04/22/2004,39.57
04/21/2004,39.385
04/20/2004,39.32
04/19/2004,39.37
04/16/2004,39.55
04/15/2004,39.37
04/14/2004,39.15
04/13/2004,39.17
4/12/2004,39.17
4/9/2004,39.12
4/8/2004,39.04
4/7/2004,39.12
4/6/2004,39.09
4/5/2004,39.15
4/2/2004,39.14
4/1/2004,39.23
03/31/2004,39.52
03/30/2004,39.57
03/29/2004,39.45
03/26/2004,39.517
03/25/2004,39.495
03/24/2004,39.51
03/23/2004,39.41
03/22/2004,39.42
03/19/2004,39.37
03/18/2004,39.47
03/17/2004,39.46
03/16/2004,39.45
03/15/2004,39.37
3/12/2004,39.352
3/11/2004,39.4
3/10/2004,39.36
3/9/2004,39.35
3/8/2004,39.46
3/5/2004,39.53
3/4/2004,39.4
3/3/2004,39.3
3/2/2004,39.203
3/1/2004,39.26
02/27/2004,39.28
02/26/2004,39.23
02/25/2004,39.18
02/24/2004,39.23
02/23/2004,39.19
02/20/2004,39.16
02/19/2004,39.075
02/18/2004,38.99
02/17/2004,38.9
02/16/2004,38.88
02/13/2004,38.821
2/12/2004,38.83
2/11/2004,38.93
2/10/2004,39
2/9/2004,38.97
2/6/2004,38.995
2/5/2004,38.99
2/4/2004,39.05
2/3/2004,39.215
2/2/2004,39.2
01/30/2004,39.2
01/29/2004,39.1
01/28/2004,39.07
01/27/2004,39.3
01/26/2004,39.13
01/23/2004,39
01/22/2004,39
01/21/2004,39.065
01/20/2004,39.02
01/19/2004,39.035
01/16/2004,38.987
01/15/2004,38.97
01/14/2004,38.91
01/13/2004,38.85
1/12/2004,38.95
1/9/2004,38.95
1/8/2004,39.02
1/7/2004,39.1
1/6/2004,39.3
1/5/2004,39.53
1/2/2004,39.6
12/31/2003,39.62
12/30/2003,39.59
12/29/2003,39.565
12/26/2003,39.55
12/25/2003,39.5
12/24/2003,39.6
12/23/2003,39.63
12/22/2003,39.57
12/19/2003,39.61
12/18/2003,39.63
12/17/2003,39.62
12/16/2003,39.62
12/15/2003,39.66
12/12/2003,39.76
12/11/2003,39.818
12/10/2003,39.76
12/9/2003,39.86
12/8/2003,39.88
12/5/2003,39.9
12/4/2003,39.874
12/3/2003,39.9
12/2/2003,39.9
12/1/2003,39.9
11/28/2003,39.895
11/27/2003,39.885
11/26/2003,39.87
11/25/2003,39.87
11/24/2003,39.87
11/21/2003,39.87
11/20/2003,39.89
11/19/2003,39.89
11/18/2003,39.88
11/17/2003,39.87
11/14/2003,39.9
11/13/2003,39.92
11/12/2003,39.87
11/11/2003,39.86
11/10/2003,39.88
11/7/2003,39.87
11/6/2003,39.85
11/5/2003,39.86
11/4/2003,39.92
11/3/2003,39.92
10/31/2003,39.9
10/30/2003,39.91
10/29/2003,39.93
10/28/2003,39.92
10/27/2003,39.9
10/24/2003,39.7
10/23/2003,39.7
10/22/2003,39.98
10/21/2003,39.9
10/20/2003,39.75
10/17/2003,39.95
10/16/2003,39.8
10/15/2003,40
10/14/2003,39.32
10/13/2003,38.95
10/10/2003,39.1
10/9/2003,39.23
10/8/2003,39.32
10/7/2003,39.55
10/6/2003,39.6
10/3/2003,39.58
10/2/2003,39.72
10/1/2003,39.98
09/30/2003,39.98
09/29/2003,40.08
09/26/2003,40.1
09/25/2003,40.04
09/24/2003,40.11
09/23/2003,40.085
09/22/2003,40.2
09/19/2003,40.46
09/18/2003,40.59
09/17/2003,40.48
09/16/2003,40.67
09/15/2003,40.77
9/12/2003,40.815
9/11/2003,40.38
9/10/2003,40.49
9/9/2003,40.7
9/8/2003,40.7
9/5/2003,40.81
9/4/2003,40.82
9/3/2003,40.97
9/2/2003,40.92
9/1/2003,41.11
08/29/2003,41.12
08/28/2003,41.225
08/27/2003,41.3
08/26/2003,41.31
08/25/2003,41.31
08/22/2003,41.485
08/21/2003,41.61
08/20/2003,41.615
08/19/2003,41.595
08/18/2003,41.59
08/15/2003,41.69
08/14/2003,41.755
08/13/2003,41.785
8/12/2003,41.8
8/11/2003,41.61
8/8/2003,41.875
8/7/2003,42.04
8/6/2003,42
8/5/2003,41.94
8/4/2003,41.96
8/1/2003,41.97
07/31/2003,42.02
07/30/2003,42
07/29/2003,41.985
07/28/2003,41.88
07/25/2003,41.85
07/24/2003,42.02
07/23/2003,41.8
07/22/2003,41.67
07/21/2003,41.69
07/18/2003,41.67
07/17/2003,41.6
07/16/2003,41.51
07/15/2003,41.6
07/14/2003,41.6
7/11/2003,41.65
7/10/2003,41.64
7/9/2003,41.64
7/8/2003,41.61
7/7/2003,41.69
7/4/2003,41.65
7/3/2003,41.78
7/2/2003,41.91
7/1/2003,41.96
06/30/2003,41.97
06/27/2003,41.65
06/26/2003,41.46
06/25/2003,41.52
06/24/2003,41.67
06/23/2003,41.57
06/20/2003,41.54
06/19/2003,41.6
06/18/2003,41.53
06/17/2003,41.42
06/16/2003,41.53
06/13/2003,41.66
6/12/2003,41.74
6/11/2003,41.75
6/10/2003,41.63
6/9/2003,41.6
6/6/2003,41.46
6/5/2003,41.63
6/4/2003,41.65
6/3/2003,41.59
6/2/2003,41.77
05/30/2003,41.71
05/29/2003,41.82
05/28/2003,41.66
05/27/2003,41.75
05/26/2003,41.83
05/23/2003,41.92
05/22/2003,42.02
05/21/2003,41.96
05/20/2003,42.05
05/19/2003,42.02
05/16/2003,42.1
05/15/2003,42.11
05/14/2003,42.32
05/13/2003,42.36
5/12/2003,42.48
5/9/2003,42.6
5/8/2003,42.39
5/7/2003,42.53
5/6/2003,42.58
5/5/2003,42.73
5/2/2003,42.78
5/1/2003,42.77
04/30/2003,42.85
04/29/2003,42.925
04/28/2003,42.97
04/25/2003,42.78
04/24/2003,42.78
04/23/2003,42.68
04/22/2003,42.735
04/21/2003,42.73
04/18/2003,42.73
04/17/2003,42.79
04/16/2003,42.85
04/15/2003,42.84
04/14/2003,42.86
4/11/2003,42.81
4/10/2003,42.98
4/9/2003,43.03
4/8/2003,43.13
4/7/2003,43.05
4/4/2003,43.04
4/3/2003,42.94
4/2/2003,42.84
4/1/2003,42.81
03/31/2003,42.9
03/28/2003,42.83
03/27/2003,42.89
03/26/2003,42.78
03/25/2003,42.885
03/24/2003,42.9
03/21/2003,42.92
03/20/2003,42.93
03/19/2003,42.88
03/18/2003,42.76
03/17/2003,42.6
03/14/2003,42.77
03/13/2003,42.71
3/12/2003,42.42
3/11/2003,42.4
3/10/2003,42.51
3/7/2003,42.6
3/6/2003,42.525
3/5/2003,42.6
3/4/2003,42.62
3/3/2003,42.75
02/28/2003,42.64
02/27/2003,42.705
02/26/2003,42.68
02/25/2003,42.79
02/24/2003,42.85
02/21/2003,42.855
02/20/2003,43.02
02/19/2003,43
02/18/2003,43.1
02/17/2003,43.04
02/14/2003,43.015
02/13/2003,42.99
2/12/2003,43.06
2/11/2003,43.12
2/10/2003,42.89
2/7/2003,42.76
2/6/2003,42.75
2/5/2003,42.66
2/4/2003,42.835
2/3/2003,42.76
01/31/2003,42.73
01/30/2003,42.73
01/29/2003,42.68
01/28/2003,42.67
01/27/2003,42.64
01/24/2003,42.65
01/23/2003,42.7
01/22/2003,42.78
01/21/2003,42.76
01/20/2003,42.74
01/17/2003,42.63
01/16/2003,42.62
01/15/2003,42.58
01/14/2003,42.72
01/13/2003,42.73
1/10/2003,42.69
1/9/2003,42.65
1/8/2003,42.85
1/7/2003,42.76
1/6/2003,42.95
1/3/2003,43.13
1/2/2003,43.08
1/1/2003,43.08
12/31/2002,43.2
12/30/2002,43.17
12/27/2002,42.98
12/26/2002,42.95
12/25/2002,42.93
12/24/2002,43
12/23/2002,43.06
12/20/2002,42.95
12/19/2002,43
12/18/2002,43.08
12/17/2002,43.12
12/16/2002,43.2
12/13/2002,43.33
12/12/2002,43.35
12/11/2002,43.36
12/10/2002,43.37
12/9/2002,43.52
12/6/2002,43.78
12/5/2002,43.68
12/4/2002,43.63
12/3/2002,43.68
12/2/2002,43.54
11/29/2002,43.36
11/28/2002,43.42
11/27/2002,43.37
11/26/2002,43.38
11/25/2002,43.33
11/22/2002,43.38
11/21/2002,43.5
11/20/2002,43.4
11/19/2002,43.35
11/18/2002,43.48
11/15/2002,43.37
11/14/2002,43.3
11/13/2002,43.15
11/12/2002,42.99
11/11/2002,42.99
11/8/2002,43.18
11/7/2002,43.27
11/6/2002,43.21
11/5/2002,43.24
11/4/2002,43.22
11/1/2002,43.29
10/31/2002,43.41
10/30/2002,43.29
10/29/2002,43.4
10/28/2002,43.42
10/25/2002,43.58
10/24/2002,43.6
10/23/2002,43.6
10/22/2002,43.57
10/21/2002,43.75
10/18/2002,43.7
10/17/2002,43.75
10/16/2002,44.15
10/15/2002,44.02
10/14/2002,43.9
10/11/2002,43.78
10/10/2002,43.63
10/9/2002,43.72
10/8/2002,43.82
10/7/2002,43.5
10/4/2002,43.46
10/3/2002,43.42
10/2/2002,43.46
10/1/2002,43.25
09/30/2002,43.4
09/27/2002,43.42
09/26/2002,43.4
09/25/2002,43.4
09/24/2002,43.4
09/23/2002,43.31
09/20/2002,42.95
09/19/2002,42.9
09/18/2002,42.9
09/17/2002,43.25
09/16/2002,42.86
09/13/2002,42.42
9/12/2002,42.47
9/11/2002,42.45
9/10/2002,42.3
9/9/2002,42.27
9/6/2002,42.15
9/5/2002,42.18
9/4/2002,42.17
9/3/2002,42.22
9/2/2002,42.22
08/30/2002,42.2
08/29/2002,42.24
08/28/2002,42.17
08/27/2002,42.33
08/26/2002,42.25
08/23/2002,42.27
08/22/2002,42.07
08/21/2002,41.87
08/20/2002,42.04
08/19/2002,41.79
08/16/2002,41.82
08/15/2002,41.85
08/14/2002,42.06
08/13/2002,42.11
8/12/2002,42.32
8/9/2002,42.45
8/8/2002,42.3
8/7/2002,42.48
8/6/2002,42.1
8/5/2002,41.97
8/2/2002,42.05
8/1/2002,41.98
07/31/2002,42.05
07/30/2002,42.3
07/29/2002,41.96
07/26/2002,41.01
07/25/2002,41.18
07/24/2002,41
07/23/2002,40.45
07/22/2002,40.43
07/19/2002,40.5
07/18/2002,40.5
07/17/2002,40.39
07/16/2002,40.67
07/15/2002,41
7/12/2002,41.2
7/11/2002,41.13
7/10/2002,41.23
7/9/2002,41.42
7/8/2002,41.61
7/5/2002,41.56
7/4/2002,41.5
7/3/2002,41.53
7/2/2002,41.54
7/1/2002,41.5
06/28/2002,41.6
06/27/2002,41.7
06/26/2002,41.9
06/25/2002,41.82
06/24/2002,42
06/21/2002,42.04
06/20/2002,42.05
06/19/2002,42.17
06/18/2002,42.18
06/17/2002,42.16
06/14/2002,42.23
06/13/2002,42.26
6/12/2002,42.25
6/11/2002,42.37
6/10/2002,42.33
6/7/2002,42.45
6/6/2002,42.47
6/5/2002,42.32
6/4/2002,42.35
6/3/2002,42.35
05/31/2002,42.4
05/30/2002,42.42
05/29/2002,42.45
05/28/2002,42.78
05/27/2002,42.83
05/24/2002,42.85
05/23/2002,42.77
05/22/2002,42.59
05/21/2002,42.58
05/20/2002,42.6
05/17/2002,42.82
